sequence	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60
lcl|NC_072423.2_cds_XP_055151580.2_6	1.0060195967877694	0.4828721814032266	1.5019018410270877	-2.613826564032063	-0.7326057042353112	-1.1725158756852159	1.4592131675964233	-2.0301328835040144	0.7988230807418898	-3.3179602240970105	-0.8267595472419568	0.5459406626783472	0.6427828095911629	0.8331498985478033	-1.2631132329797397	-1.3696587715759805	0.3054990473508756	1.8101280742190962	1.2377170595683482	-1.0124914882099407	-1.4293453755842414	0.05675126637068081	-0.8099157448920685	-0.10110143116536821	1.652805471643474	1.416300506281389	-0.7605314530590835	-0.24411792271531657	-1.4004463580953317	0.9193415719123074	-0.38716703806521596	-0.40358571885621874	0.40150551546912716	-0.3334530603160037	0.6092540358824563	-0.6417219388706332	1.5779175621768817	0.08986539440806547	-0.9794029842557146	-0.19263815776360632	1.6162820042355148	-0.35716541582665173	-0.13984786572666547	-0.03276952755707313	0.0028598959691721465	-1.2108369862318114e-15	2.7200464103316335e-15	3.913536161803677e-15	2.7131075164277263e-15	-4.85722573273506e-16	0	-1.7208456881689926e-15	-1.9984014443252818e-15	2.7755575615628914e-16	-4.488271733438243e-15	3.5041414214731503e-16	3.1780134079895106e-15	7.494005416219807e-16	-1.0096090630185017e-15	-8.344019919448442e-16
lcl|NC_072423.2_cds_XP_055151715.1_28	-3.009813902128948	3.6127981039640678	-1.228738439170046	-1.5464558225275271	2.561152852585489	1.0001997490218246	2.9781932397193454	-1.302421867008676	0.9667590080651962	-1.8447297514486363	1.3175566287464988	-0.07259912209460236	-0.8157376177168127	-0.3657623247072448	0.20862444927169826	0.5297035759247432	-0.7697001556249143	-0.6753682184457771	-0.7853223368429998	-0.33916007611025956	-0.8931046682526622	-0.22387705624108134	-1.118472799521676	0.6364232916548043	-1.2550655538420132	1.3410405854227023	-1.6443727638336245	-0.15606021524641928	0.3031755623823831	1.0907823019541314	-0.057871044093020074	-0.3542886976237785	-0.06242986633037084	0.7601870931062424	-1.8642704621049047	0.4473846210796678	-1.001005960273124	0.4385596549019242	0.3282639671172813	2.5076436596206326	0.2787143304069129	-0.10707272843810588	-0.09227819591922379	-0.10297570414299985	0.011944139182587826	5.1937620870745604e-15	7.91033905045424e-15	4.010680676458378e-15	-1.1379786002407855e-15	1.8041124150158794e-15	-3.4416913763379853e-15	1.609823385706477e-15	1.1102230246251565e-15	-3.58046925441613e-15	-4.3426633816734395e-15	1.6514567491299204e-15	1.9984014443252818e-15	-1.1657341758564144e-15	1.249000902703301e-16	-1.5855372570428017e-15
lcl|NC_072423.2_cds_XP_055151771.2_34	-5.127215254818984	1.7665557725311951	-0.5027860287888639	-1.1701861744339441	-2.422420141820797	1.9451231122334234	0.33579338954017596	-0.29839474608550454	0.24648011945922005	-1.3347333258041623	0.09195217722963557	0.9199919551266423	1.5550801768490023	1.7356015566126721	-1.0258679981440357	1.615641275258664	-0.17278580004892619	-0.1653367301130899	-0.7132144604743405	-0.29065744874629346	0.05815358050122551	-1.7051325990279145	1.6747088827679943	-0.04583345976784994	0.09466554548128063	-1.6016699141212722	-1.8720398032744165	0.41565134774554147	1.456742595199991	1.8759524221567903	0.060542423199829797	-0.8133111437239224	-0.3646595001417746	-0.34152847334802117	-0.11495103823354295	-0.7913249040245497	-0.28708258446795315	-0.7317302024201542	-0.03644914046189014	1.067406273571574	0.43884449650474316	-0.40792700156716943	0.06270636178995764	-0.0026142330714708454	-0.026570067856885697	4.2032349822918036e-15	8.618106228652778e-15	2.5743296383495817e-15	6.245004513516506e-17	2.636779683484747e-16	-1.4641066137244252e-15	6.938893903907228e-16	2.1094237467877974e-15	-6.661338147750939e-16	1.0899484439996776e-15	-7.8236028766554e-16	5.967448757360216e-16	2.824129818890242e-15	-3.0704605524789486e-16	-7.927686285214008e-16
lcl|NC_072423.2_cds_XP_055151666.2_42	-2.945745308036324	1.2246292689734322	1.836504643512009	0.04755595909398072	0.668079032687913	2.546779131961047	-1.4798843743371966	1.0091956496141261	4.018826041525851	-0.3753849768065137	0.7013801253851155	-1.9924051161266179	0.3855232928198349	-1.072871189519297	1.5939216330188377	0.624346167852621	0.1764361747840491	1.197565314330856	0.5369511022829825	-0.2995020400824053	1.7672667551055117	0.5148791964841115	0.221905363876356	-1.6055748868013031	-0.5109791815348682	-0.8622220916879091	-1.0337971289479058	-0.5726183704645549	-0.6898743090583346	0.7485957814135554	0.8319253551731915	0.8011126511627412	-0.4844419932315286	0.7276143498087966	-0.9902494169204897	-0.3531130006330099	-2.335115089455969	1.1105388509197283	0.2516740898119976	-0.07517511432652249	0.17212333209140226	0.4404379617948164	0.07536302049197069	-0.0728922870477784	0.004998291879062416	7.919012667834124e-16	-3.1086244689504383e-15	1.734723475976807e-16	6.036837696399289e-16	1.734723475976807e-15	-1.8041124150158794e-15	6.938893903907228e-16	4.413136522884997e-15	1.609823385706477e-15	-2.327944694652251e-15	2.7582103268031233e-15	-1.880440247958859e-15	-1.582067810090848e-15	1.4242079737769586e-15	2.896988204881268e-16
lcl|NC_072423.2_cds_XP_055151982.1_46	-4.9782443451469875	1.4537239277812433	-3.9800763385385234	0.43532283082671136	-0.47775575457207287	1.069194547591929	-0.04134139739902472	-0.7546554059897241	-0.04626211690922527	0.09399247932082815	1.8340194605995075	-0.0391608016794658	0.07895952764325775	1.0542370572971913	-0.16608660765077177	-0.31516921561092226	0.31733886940719547	0.19471290239515604	1.1102356910988693	1.0642866506330873	0.38729561338734286	0.18654329938721115	-0.9422453345711257	1.4184610701942069	-0.1537897579567822	-0.02292214078687488	-1.1989218378475057	0.3683606317644252	-0.4351385774247703	-1.3227889423536623	0.06668323543719962	0.35595953418168247	-1.269442384741987	-0.2714453793156295	0.6904350667331367	-1.602473636379077	0.7358650850588249	-0.18737893503786768	-0.5825470472645844	-0.38190708043391514	-0.10512342284413467	0.29020939022227227	0.04918273314749261	0.012103498302059285	-0.008141678673632595	4.921410501346202e-15	3.4416913763379853e-15	-1.3183898417423734e-15	-5.689893001203927e-16	-3.469446951953614e-15	1.1102230246251565e-16	1.6653345369377348e-16	-4.996003610813204e-16	8.326672684688674e-16	2.8015784137025435e-16	1.1483869410966463e-15	4.038436252074007e-15	-4.0245584642661925e-16	9.783840404509192e-16	1.5612511283791264e-15
lcl|NC_072423.2_cds_XP_055152113.2_54	-1.3750707545398821	2.613166364964588	-1.1036817797772878	-0.09845266825745969	0.14019746713625802	-0.05608022494739778	1.2858748697946922	-0.12341864034081919	-1.943549536729896	0.15060541982244408	0.6475915411692892	0.17112115051924429	-0.2445463055558435	-1.1397651173540684	0.9963464628762065	0.572279230912522	0.08862104880947384	-0.605700742917823	-1.6550189474715147	0.5790493677941784	-1.3638311093594033	-1.4460483488878344	-0.7044397712992141	1.2660698511230795	0.6293467111122186	-0.1333291064702345	-1.6852385376355	-0.9665576750000083	0.04179342373014444	-0.7570451219731191	-1.2975381195230806	0.6553789261581527	-0.5865399274905734	0.39743244161915836	-0.8536002243061215	0.5065623404194061	0.626165203313624	0.22932043776405708	-1.050593377056099	-0.6735073671447545	-0.26374108105734867	0.3789296746875489	-0.005947380791127124	0.02729553031774631	0.00936464775352746	-1.4753823163182744e-15	3.0322966360074588e-15	2.796374243274613e-15	-4.2674197509029455e-16	3.12944115066216e-15	-7.875644580934704e-16	2.6367796834847468e-15	-9.43689570931383e-16	-1.880440247958859e-15	-1.425861382089999e-15	-6.730727086790012e-16	-7.563394355258879e-16	-6.730727086790012e-16	7.919012667834124e-16	-6.643990912991171e-16
lcl|NC_072423.2_cds_XP_055152138.1_61	-2.7766958959800196	1.4936047117555267	-1.537690391242415	-0.27039565617243183	-0.35087056629676067	1.0305748055213468	0.738760751090627	-2.094212978859959	0.6614665619942698	-1.5256379663612045	1.4195204858392625	0.007635387429866997	-0.26996739677170534	1.0724675060536142	-0.16323691266450924	-1.113349360216479	-1.105501808640554	-0.3320926114700388	-0.650436040113578	-0.24183234178840896	0.2743424630876743	0.3806922109591107	0.8248274814435136	0.7948883469582659	0.7641326035186363	-0.4310359898457303	-0.8358602784595451	0.8108035011709028	0.7198010066458054	-1.2273672578439516	-0.8444558004974726	-0.4790835553491438	-1.019136682206484	0.25137132844077964	0.2632423743284699	-0.3800519317363892	1.0297492765269687	-0.2357034580637773	-0.0662139734068552	-0.7777414281240181	-1.526425401390124	-0.5005709848189375	-0.09717775334562231	0.004066593517575633	0.01246189136729263	4.3472170307978786e-15	3.7816971776294395e-15	1.6132928326584306e-15	2.01574867908505e-15	5.169475958410885e-16	-1.897787482718627e-15	-1.7486012637846216e-15	4.0245584642661925e-16	2.8449465006019636e-15	-4.786210490437259e-16	-1.2698175844150228e-15	1.3079815008865125e-15	-1.0234868508263162e-15	-7.979727989493313e-17	-3.1051550219984847e-16
lcl|NC_072423.2_cds_XP_055152235.1_80	-2.555007532468838	1.5932530775373306	-0.16280542623166658	-0.03365949285080669	-0.1787690968789134	0.47045892334023504	1.737337245690382	0.8551791575968107	0.6000805677520991	-0.5451203026184163	1.4642791443428054	1.528475965404222	-0.15210280313558971	-0.03046818254701915	-0.787138286827472	-0.685900770928055	0.09410861257015575	1.224968638078785	0.3119066848793507	0.5963561528664765	0.1604515516265228	0.5314951756977794	-0.07223469142352612	-0.26488646374282443	-1.1218728320634315	0.3642781425953031	0.5086865975705149	0.46783096190326334	0.994629253053119	-0.34614740104925074	0.1643431975640597	-0.6412308519377944	0.43186933523482296	0.2975863706774551	0.2839656951137244	-0.4201757056214921	0.31508838054187915	-0.8422418736511382	0.5452504610396838	-0.15936723984783496	-0.6406991044341409	1.3843674120094436	-0.04377136506042684	-0.0012157701474626347	-0.010944065437205901	5.813925729736269e-15	1.2490009027033011e-15	-1.1379786002407855e-15	2.609024107869118e-15	-1.2212453270876722e-15	-2.005340338229189e-15	9.43689570931383e-16	-1.1102230246251565e-15	-1.4710455076283324e-15	2.3592239273284576e-16	-7.580741590018647e-16	1.3183898417423734e-16	9.783840404509192e-16	-6.800116025829084e-16	1.2958384365546749e-15
lcl|NC_072423.2_cds_XP_055152303.2_85	-1.1753703265987812	1.5340486265368682	0.2542799169147867	-3.171008898770735	0.7826479856968064	0.5249370352593421	1.0816923309826378	0.13532850024367468	0.6732352205448248	-0.43604065082411236	1.5017261640212052	0.13377211138599937	0.7243557114062886	-0.7075872691038275	-0.727824204825723	-1.2699631777935285	0.8540286058220641	0.7600510688078516	-1.0278381869797653	-1.3719658657443325	-0.47534961166216266	-0.05148025817662774	0.754327753074252	0.2105448166704612	-0.4404704044224316	0.12467774510069232	-1.4899012499475344	0.29403563548928563	-0.4386564286389091	-0.18024708389453206	0.7164666319383941	0.24986915470187404	0.5461363514675365	-0.08926118049628069	-0.6417342295449758	1.228311839083559	0.2440471741384328	0.003814866845067431	-0.6171870337367708	0.3154089238989689	-0.2314609752974796	-0.1422340386221511	-0.15631812727411892	-0.05246795837488343	0.005535675641190825	-1.4494698843958709e-15	-2.8449465006019636e-16	1.0612170864288117e-15	7.546047120499111e-17	2.244298497044994e-15	-4.0505793164058446e-16	-5.134781488891349e-16	-2.42861286636753e-16	-2.0409021694867135e-15	-2.726805733250723e-15	-9.90364474456884e-16	2.1423834928313568e-16	6.114900252818245e-17	1.529863475485671e-15	-1.7631295728959273e-15
lcl|NC_072423.2_cds_XP_055152690.1_123	0.39044934428827927	1.1815895424236074	1.2572131971042568	-0.6097291442514498	-1.3118352119385268	0.6066255864206682	0.00459549820397867	-1.76348555711602	-0.010057019380059855	-0.6822121673299864	0.2492994486552455	0.509370669682145	-0.857496034227252	-0.6868734624173587	0.046993789739384964	0.30321255380648243	-0.605351159147925	0.38719841094354424	-0.7173214682358887	-0.2906978919714576	-0.25131451672999205	0.41212402252748925	0.576956246376809	-0.026133855992733646	0.056052438758120764	-0.005478070702162271	1.0577058472255831	-0.6434823134937698	0.3384566447407324	0.36535220059999374	-0.6873545013325874	0.7857414053620874	0.030047851295093072	0.7509836715903995	-0.4040702215113132	-0.2536658011040029	0.03818988938484234	0.24113315633083682	0.05723704972955083	-0.09649282688821045	0.7614969835835914	0.06936141963416333	0.10078309344718239	-0.0053261106672926415	-0.0074280436863482895	-1.0950441942103595e-15	-3.920475055707584e-15	2.4130003550837387e-15	4.508546314063722e-15	3.5041414214731503e-16	-8.786374405822528e-16	-1.7694179454963432e-16	-7.840950111415168e-16	7.563394355258879e-16	-1.2303526253365504e-15	1.4372183998467847e-15	3.235259282696745e-16	-4.215378046623641e-16	-7.2121128513735755e-16	7.040808908120866e-16
